Payload,Label
"find . -name ""*.pyc"" | xargs -I {} rm -v ""{}""",1
"find . -name ""*.pyc"" -exec rm -rf {} \;",1
"find . -name ""*.pyc""|xargs rm -rf",1
find . -name '*.pyc' -print0 | xargs -0 rm,1
rm **/*.pyc,1
rm `find . -name \*.pyc`,1
"find . -type f -name ""*.py[c|o]"" -exec rm -f {} +",1
"find ./ -type f -name '*.r*' -delete -printf ""%h\0"" | xargs -0 rmdir",1
find . -name \*.xyz -exec rm {} \;,1
rm `find ./ -name '.DS_Store'` -rf,1
"find . -name ""._*"" -print0 | xargs -0 rm -rf",1
"find a -type f -name '4' -delete -printf ""%h\0"" | xargs -0 -r rmdir",1
rm /var/www/html/**/_* /var/www/html/**/.DS_Store,1
find . -iname '*.pyc' -print0 | xargs -0 --no-run-if-empty  rm,1
find . -name .svn -exec rm -v {} \;,1
"find /home/ubuntu/wars -type f -name ""*.war"" -exec rm {} \\;",1
"find <file path> -name ""myFile.*"" -exec rm -f {} ;",1
find . -type d -name .svn -print0|xargs -0 rm -rf,1
find /your/target/path/ -type f -exec rename 's/special/regular/' '{}' \;,1
"find . -name ""*.t1"" -exec rename 's/\.t1$/.t2/' '{}' \;",1
"grep -r ""string here"" * | tee >(wc -l)",1
find . -type d -iname '*foo*' -depth -exec rename 's@Foo@Bar@gi' {} +,1
find . -type f \! -name '*.xml' -print0 | xargs -0 rename 's/$/.xml/',1
"find -f \( -exec sed -i s/foo/bar/g \; , -name \*foo\* -exec rename 's/foo/bar/ {} \; \)",1
"find . -name ""*_test.rb"" | xargs -s 1000000 rename s/_test/_spec/",1
"find . -name ""*_test.rb"" | xargs -P 4 rename s/_test/_spec/",1
"find . -name ""*_test.rb"" | xargs rename s/_test/_spec/",1
find ./dir1 -type f -exec basename {} \;,1
find . -exec file {} \;,1
"grep -r -l 'searchtext' . | sort | uniq | xargs perl -e ""s/matchtext/replacetext/"" -pi",1
"grep -Ri ""pattern"" * | awk '{if($1 != ""Binary"") print $0}'",1
find ~/test -type d -exec basename {} \;,1
chmod -R 777 ../tools,1
chmod -R 755 /directory,1
chmod 755 /folder -R,1
sudo chmod 755 -R /opt/lampp/htdocs,1
sudo chmod 755 -R /whatever/your/directory/is,1
sudo setfacl -R -m u:www-data:rwx -m u:`whoami`:rwx app/cache app/logs,1
"zcat -r /some/dir/here | grep ""blah""",1
xxx |& tee /dev/null,1
exec > >(tee -a $HOME/logfile) 2>&1,1
bunzip2 -c compressedfile.bz2 | yourfilterprogram,1
{ time find / &>/dev/null; } 2>&1 | grep real,1
{ time ls -l >/dev/null; } |& grep real,1
{ time find / 2>/dev/null; } 2>time.txt,1
"date -j -f ""%a %b %d %H:%M:%S %Y %z"" ""Sat Aug 09 13:37:14 2014 +1100""",1
"mount / -o remount,rw",1
mount -n -o remount /,1
"mount -o remount,rw -t yaffs2 /dev/block/mtdblock3 /system",1
"mount -o remount,ro -t yaffs2 /dev/block/mtdblock3 /system",1
sudo mount -o remount -o exec /dev/sda7,1
"mount -o remount,size=40G /dev/shm",1
"mount -o rw,remount /dev/stl12 /system",1
"mount -o ro,remount /dev/stl12 /system",1
"sudo mount -i -o remount,suid /home/evgeny",1
"mount /media/Working/ -oremount,umask=000",1
"mount /mnt/mountpoint -oremount,ro",1
"mount /mnt/mountpoint -oremount,rw",1
"mount -o remount,ro /path/to/chroot/jail/usr/bin",1
"mount -o remount,ro /system",1
"mount -o remount,rw /system",1
"mount -o rw,remount /system",1
"mount -o remount,ro /system",1
mount -n -o remount -t extX /dev/hdaX /,1
mount --bind point mnt,1
"mount -o rw,remount -t rfs /dev/stl12 /system",1
"mount -o rw,remount -t yaffs2 /dev/block/mtdblk4 /system",1
"mount -o ro,remount -t yaffs2 /dev/block/mtdblk4 /system",1
mount --bind olddir newdir,1
mount -oremount /,1
mount /outside /inside -o bind,1
mount --bind /usr/bin /path/to/chroot/jail/usr/bin,1
"mount -o rw,remount -t rootfs /",1
comment=$(cat /proc/sys/kernel/random/uuid | sed 's/\-//g'),1
"echo -e ""test1\ntest2\ntest3"" |tr -d '\n' |grep ""test1.*test3""",1
cat infile | sed 's/\r$//' | od -c,1
rename _dbg.txt .txt **/*dbg*,1
find . -name .DS_Store -exec git rm --ignore-unmatch --cached {} +,1
bind -r '\e',1
"find . -name "".DS_Store"" -exec rm {} \;",1
find `pwd` -name core -ctime +4 -execdir /bin/rm -f {} \;,1
machnum=$(hostname | sed 's/^machine//'),1
rev input | uniq -f1 | rev,1
find . -iname CVS -type d | xargs rm -rf,1
find . -name core -ctime +4 -exec /bin/rm -f {} \;,1
find /tmp -name core -type f -print | xargs /bin/rm -f,1
find /usr/ports/ -name work -type d -print -exec rm -rf {} \;,1
find . \( -name a.out -o -name '*.o' -o -name 'core' \) -exec rm {} \;,1
find . \( -name '*.bak' -o -name *.backup \) -type f -atime +30 -exec rm '{}' ';',1
find . -type f -name \*.bak -print0 | xargs -0 rm -v,1
"find . -name '*.doc' -exec rm ""{}"" \;",1
find -name '*.log' -delete,1
find ./ -name '*.log' -print0 | xargs -0 rm,1
find ./ -name '*.log' | xargs rm,1
"find ./ -name '*.log' | xargs -I{} sh -c ""if [ -f {}.gz ]; then rm {}; fi""",1
"find . -type f -name '*.m4a' -exec bash -c 'rm ""$0""' '{}' \;",1
find tmp -maxdepth 1 -name '*.mp3' -maxdepth 1 | xargs    -n1 rm,1
find tmp -maxdepth 1 -name '*.mp3' -maxdepth 1 | xargs    rm,1
find tmp -maxdepth 1 -name *.mp3 -print0 | xargs    -0 rm,1
rm `find tmp -maxdepth 1 -name '*.mp3'`,1
find $backup_path/*.sql -mtime +5 -exec rm -f {} \;,1
find $backup_path/* -name *.sql -mtime +30 -exec rm {} \;,1
"find . -name ""*.swp""|xargs rm",1
"find . -name ""*.swp"" -print0|xargs -0 rm",1
"find . -name ""*.swp""-exec rm -rf {} \;",1
"find /tmp -name ""*.tmp"" -print0 | xargs -0 rm",1
"find /tmp -name ""*.tmp"" | xargs rm",1
find $HOME/. -name *.txt -ok rm {} \;,1
"find /home/u20806/public_html -maxdepth 1 -mmin +5 -type f -name ""*.txt"" -delete",1
"find /home/u20806/public_html -maxdepth 1 -mmin +5 -type f -name ""*.txt"" ! -name ""robots.txt"" -delete",1
"find /home/u20806/public_html -name ""robots.txt"" -o -maxdepth 1 -mmin +5 -type f -name ""*.txt"" -delete",1
find . -name '*bak' -exec rm -i {} \;,1
find . -name '*~' -ok rm {} \;,1
find dir -name \*~ | xargs echo rm | ksh -s,1
"find . -name '*.gz' -type f -printf '""%p""\n' | xargs rm -f",1
find /home/luser -type f -name '*.mpg' -exec rm -f {} \;,1
find /home/luser -type f -name '*.mpg' -print0 | xargs -0 rm -f,1
"find /home/luser -type f -name '*.mpg' | tr ""\n"" ""\000"" | xargs -0 rm -f",1
find /home/luser -type f -name '*.mpg' | xargs rm -f,1
find /home/luser -type f -name ‘*.mpg’ | parallel rm -f,1
find /var/www/*.php -type f -exec rm {} \;,1
"find . -name ""new*.sh"" -exec rm -f '{}' \+",1
"find . -name ""new*.sh"" -exec rm -f '{}' \;",1
"find . -name ""t*.sh"" -exec rm -vf '{}' \;",1
"find /tmp -name ""*.tmp"" -print0 | xargs -0 rm",1
"find /tmp -name ""*.tmp"" | xargs rm",1
find /full/path/dir -name '*.txt' -exec /bin/rm {} \;,1
find /full/path/dir -name '*.txt' -print0 | xargs -0 rm,1
"find . -name ""*.txt"" -delete",1
"find . -name ""*.txt"" -exec rm {} +",1
"find . -name ""*.txt"" -exec rm {} \;",1
"find . -name ""*.txt"" -print0 | xargs -0 rm",1
"find . -name ""*.txt"" | xargs rm",1
"find -name ""*\ *.txt"" | xargs rm",1
find . -name 'CVS' -type d -exec rm -rf {} \;,1
find . -type d -name CVS -exec rm -r {} \;,1
"find temp/images/ -type f -iname Thumbs.db | while read FILE ; do rm ""${FILE}"" ; done",1
find . -name Thumbs.db -exec rm {} \;,1
find dir -name \\*~ -exec rm {} +,1
find . \( -name a.out -o -name '*.o' -o -name 'core' \) -exec rm {} \;,1
find -L /usr/ports/packages -type l -delete,1
find -L /usr/ports/packages -type l -delete,1
"cat data.csv | rev | cut -d, -f-5 | rev",1
"tr -cd "";0-9""",1
find ~/ -name 'core*' -exec rm {} \;,1
"find /path/to/dir -name ""test"" -type d -delete",1
"find /path/to/dir -name ""test"" -type d -exec rm -rf {} \;",1
"find -name ""test"" -type d -delete",1
"find -path ""*/test"" -type d -delete",1
"find -path ""*/test/*"" -delete",1
find . -name test -type d -exec rm -r {} +,1
find . -name test -type d -exec rm -r {} \;,1
find . -name test -type d -print0|xargs -0 rm -r --,1
find $LOGDIR -type d -mtime +5 -exec rm -f {} \;,1
find \! -name . -type d -print0 | xargs -0 rmdir,1
find ./ -type d -size 0c -print | xargs rmdir,1
find /tmp -type f -empty -print | xargs rm -f,1
find ./ -type f -empty -print0 | xargs -0 rm,1
find ./ -type f -size 0c -print | xargs rm,1
find . -depth  -type d  -empty -exec rmdir {} \;,1
find . -type d | tac | xargs rmdir 2>/dev/null,1
find $HOME \( -name a.out -o -name '*.o' \) -atime +7 -exec rm {} \;,1
find . -name test -delete,1
"find . -name test -exec rm -R ""{}"" \;",1
find . -name test -exec rm {} \;,1
find /home -name Trash -exec rm {} \;,1
yes | /bin/rm -i *,1
find /home/foo \( -name '.DS_Store' -or -name '._.DS_Store' -or -name '._*' -or -name '.TemporaryItems' -or -name ',1
"/usr/bin/find /home/user/Series/ -iname ""*sample*"" -exec rm {} \;",1
find /home/user/Series/ -iname '*sample*' -exec rm {} \;,1
find -type f -printf %P\\n | sort | comm -3 MANIFEST - | xargs rm,1
"find . -name ""* *"" -exec rm -f {} \;",1
"find . | egrep -v ""\.tex|\.bib"" | xargs rm",1
"find . | grep -v ""excluded files criteria"" | xargs rm",1
find -iname '*~' | xargs rm,1
find / -type f -print0 | xargs -0 grep -liwZ GUI | xargs -0 rm -f,1
find . -name not\* -print0 | xargs -0 rm,1
find . -name not\* | tr \\n \\0 | xargs -0 rm,1
find . -name not\* | xargs -d '\n' rm,1
find $backup_path/* -mtime +30 -exec rm {} \;,1
find /myfiles -atime +30 -exec rm {} ;,1
find . -name abc.xxx -exec rm {} \;,1
find ~/backups/mydatabasename/* -mtime +30 -exec rm {} \;,1
find . -mtime +10 | xargs rm,1
"find . -name '*[+{;""\\=?~()<>&*|$ ]*' -exec rm -f '{}' \;",1
find . -name FOLDER1 -prune -o -name filename -delete,1
find . \( -name junk -o -name dummy \) -exec rm '{}' \;,1
find / \( -name tmp -o -name '*.xx' \) -atime +7 -exec rm {} \;,1
find / -newerct '1 minute ago' -print | xargs rm,1
"find /file/path ! -newermt ""Jul 01"" -type f -print0 | xargs -0 rm",1
find / -type f -print0 | xargs -0 grep -liwZ GUI | xargs -0 rm -f,1
"find /mnt/zip -name ""*prefs copy"" -print | xargs rm",1
find . -type f -mtime +3 –exec rm –f {} \;,1
"find ""$DIR"" -type f -atime +5 -exec rm {} \;",1
find /home/user/Maildir/.SPAM/cur -type f -exec rm '{}' +,1
find /home/user/Maildir/.SPAM/cur -type f -exec rm -f '{}' '+',1
find /home/user/Maildir/.SPAM/cur -type f | xargs rm,1
find /myfiles -atime +30 -exec rm {} \;,1
find -exec rm '{}' +,1
find . -name heapdump* -exec rm '{}' \; -print >delete.txt,1
find /home/peter -name no-such-thing* |xargs rm,1
find /home/peter -name *~ -print0 |xargs -0 rm,1
find /home/peter -name *~ |xargs rm,1
find . -name 'spam-*' | xargs rm,1
"find ./js/ -type f -name ""*.js"" | xargs rm -f",1
"find . -type f -name ""*.txt"" -exec rm {} \; -print",1
"find . -type f -name ""*.txt"" -print|xargs rm",1
"find . -type f -name ""*.txt"" | xargs    -I {} ksh -c ""echo deleting {}; rm {}""",1
"find . -type f -name ""*.txt"" | xargs    -i ksh -c ""echo deleting {}; rm {}""",1
"find . -name ""vmware-*.log"" -exec rm '{}' \;",1
find . -name vmware-*.log -delete,1
find . -name vmware-*.log -print0 | xargs -0 rm,1
find . -name vmware-*.log | xargs -i rm -rf {},1
find . -name vmware-*.log | xargs rm,1
"find . -name ""*.c"" -print0 | xargs -0 rm -rf",1
"find . -name ""*.c"" | xargs rm -rf",1
find -mindepth 1 -depth -print0 | grep -vEzZ '(\.git(/|$)|/\.gitignore$)' | xargs -0 rm -rvf,1
find . -name libEGL* | xargs rm -f,1
find . -name libGLE* | xargs rm -f,1
"find -name ""*"" | xargs rm -f",1
find /path -type f -exec rm '{}' +,1
find /path -type f -exec rm '{}' \;,1
find /path -type f -print | xargs rm,1
"find . -type f ! -regex "".*/\(textfile.txt\|backup.tar.gz\|script.php\|database.sql\|info.txt\)"" -delete",1
find . -type f -mtime 1 -exec rm {} +,1
"find . -type f -newermt ""Aug 10"" ! -newermt ""Aug 17"" -exec rm {} \;",1
find . -type f -not -name '*ignore1' -not -name '*ignore2' | xargs rm,1
find . -type f -not -name '*ignore1' -o -not -name '*ignore2' | xargs rm,1
find . -type f -not -name '*txt' -print0 | xargs -0 rm --,1
find ./ -type f -exec rm -rf {} \;,1
find ~/Books -type f -name Waldo -exec rm {} \;,1
"find ""$DIR"" -type f -atime +5 -exec rm {} \;",1
find /var/log/remote/ -daystart -mtime +14 -type f -exec rm {} \;,1
"find ""$DIR"" -type f -atime +5 -exec rm {} \;",1
"find /old/WordPress/ -type f -regex "".*\.\(php\|css\|ini\|txt\)"" -exec rm {} \;",1
find /tmp -type f -name '*' -mtime +7 -print0 | xargs -0 rm -f,1
tr -d ' ',1
"find . -maxdepth 1 -type d \( ! -name ""bar"" -a ! -name ""foo"" -a ! -name ""a"" -a ! -name ""b"" \) -delete",1
find $HOME/. -name *.txt -ok rm {} \;,1
"diff -rq /dir1 /dir2 | grep -E ""^Only in /dir1.*"" | sed -n 's/://p' | awk '{print $3""/""$4}' xargs -I {} rm -r {}",1
"find . -name .svn -type d | while read ss; do dir=$(dirname ""$ss""); test $(ls -a ""$dir"" | wc -l) == 3 && echo ""svn",1
find tmp -maxdepth 1 -name '*.mp3' -maxdepth 1 | xargs -n1 rm,1
find tmp -maxdepth 1 -name '*.mp3' -maxdepth 1 | xargs rm,1
find tmp -maxdepth 1 -name *.mp3 -print0 | xargs -0 rm,1
"find . -name ""vmware-*.log"" -exec rm '{}' \;",1
find . -name vmware-*.log -delete,1
find . -name vmware-*.log | xargs rm,1
find . -name vmware-*.log -print0 | xargs -0 rm,1
find . -name vmware-*.log | xargs -i rm -rf {},1
"cat infile.txt | tr -d ""[:space:]"" | fold -80",1
find / -type f -print0 | xargs -0 grep -liwZ GUI | xargs -0 rm -f,1
sed '/^$/d;s/ /\//g' struct.txt | xargs mkdir -p,1
finger | colrm 34 39,1
basename /home/jsmith/base.wiki .wiki,1
path=$(basename $path),1
find /media/1Tb/videos -maxdepth 1 -type d -mtime +7 -exec rm -rf {} \;,1
"awk '{print(NR""\t""$0)}' file_name | sort -t$'\t' -k2,2 | uniq --skip-fields 1 | sort -k1,1 -t$'\t' | cut -f2 -d$'\t",1
"awk '{print(NR""\t""$0)}' file_name | sort -t$'\t' -k2,2 | uniq -u --skip-fields 1 | sort -k1,1 -t$'\t' | cut -f2 -d$",1
"nl -w 8 ""$infile"" | sort -k2 -u | sort -n | cut -f2",1
"variable=$(echo ""$variable"" | tr ' ' '\n' | nl | sort -u -k2 | sort -n | cut -f2-)",1
sort | uniq -u | xargs -r rm,1
find -type d -exec rmdir --ignore-fail-on-non-empty {} + ;,1
find /srv/${x} -type d -empty -exec rmdir {} \;,1
find /srv/abc/ -type d -empty -exec rmdir {} \;,1
find . -depth -empty -type d -delete,1
rmdir --ignore-fail-on-non-empty newBaseDir/Data/NewDataCopy,1
rm -ri *,1
find -mindepth 1 -maxdepth 1 -print0 | xargs -0 rm -rf,1
rm -rf *,1
"find . -maxdepth 1 | grep -v ""exclude these"" | xargs rm -r",1
echo '1/2 [3] (27/03/2012 19:32:54) word word word word 4/5' | sed -e 's/(.*)//' -e 's/[^0-9]/ /g' | column -t,1
find . -inum 31246 -exec rm [] ';',1
find ~/junk  -name 'cart[4-6]' -exec rm {}  \;,1
"find . -name ""-F"" -exec rm {} \;",1
find / -nouser -exec rm {} +,1
find / -nouser -exec rm {} \;,1
find / -nouser -ok rm {} \;,1
find ~ -atime +100 -delete,1
find ~/clang+llvm-3.3/bin/ -type f -exec basename {} \; | xargs rm,1
find . -type f -mtime +31 -print0 | xargs -0 -r rm -f,1
"find . -name ""file?"" -exec rm -vf {} \;",1
find  -name '*-*x*.*' | xargs rm -f,1
find /path/to/files* -mtime +5 -exec rm {} \;,1
"find /work \( -fprint /dev/stderr \) , \( -name 'core' -exec rm {} \; \)",1
find <directory> -type f -size +1M -delete,1
find . -type f -size +1M -exec rm {} +,1
find <directory> -type f -size -1M -delete,1
find <directory> -type f -size -1M -print0  | xargs -0 rm,1
find . -size -1M -exec rm {} \;,1
find . -type f -size -1M -exec rm {} +,1
"find /mnt/zip -name ""*prefs copy"" -print0 | xargs -0 -p /bin/rm",1
"find . -name ""* *"" -exec rm -f {} \;",1
find . -inum $inum -exec rm {} \;,1
find -regex '^.*/[A-Za-z]+-[0-9]+x[0-9]+\.[A-Za-z]+$' | xargs echo rm -f,1
"find . -type f -name ""Foo*"" -exec rm {} \;",1
echo $filename | rev | cut -f 2- -d '.' | rev,1
"find . -name ""*.*"" -type f -exec grep -l '<img-name>-<width:integer>x<height:integer>.<file-ext> syntax' {} \; | xa",1
"ssh-keygen -f ""/root/.ssh/known_hosts"" -R gitlab.site.org",1
compaudit | xargs chmod g-w,1
find /path/to/junk/files -type f -mtime +31 -exec rm -f {} \;,1
find /path/to/junk/files -type f -mtime +31 -print0 | xargs -0 -r rm -f,1
echo t1_t2_t3_tn1_tn2.sh | rev | cut -d_ -f3- | rev,1
"awk '{gsub(/^[ \t]+|[ \t]+$/,""""); print;}' in.txt | hexdump -C | less",1
"var=""$(hg st -R ""$path"" | sed ""s/\(^ *\| *\$\)//g"")""",1
"echo ""   wordA wordB wordC   "" | sed -e 's/^[ \t]*//' | sed -e 's/[ \t]*$//'",1
"echo ""$string"" | sed -e 's/^[ \t]*//' | sed -e 's/[ \t]*$//'",1
grep -v 'kpt#' data.txt | nl -nln,1
"paste -sd """" file.txt",1
tr -d '\n' < yourfile.txt,1
./series.bc | tr -d '\n' | sed 's.\\..g',1
find . -name '*~' -print0 | xargs -0 rm,1
find /tmp/ -ctime +15 -type f -exec rm {} \;,1
find . -type f -print0 | xargs -0 -n1 echo rm | sh -x,1
find -type f  |  grep -P '\w+-\d+x\d+\.\w+$' | sed -re 's/(\s)/\\\1/g' | xargs rm,1
find -type f |  grep -P '\w+-\d+x\d+\.\w+$' | xargs rm,1
find . -name '*.bak' -type f -atime +30 -exec csh -c 'test -s $1:r && rm $1' '{}' ';',1
find . -iname *.js -type f -exec sed 's/^\xEF\xBB\xBF//' -i.bak {} \; -exec rm {}.bak \;,1
find . -type f -exec sed '1s/^\xEF\xBB\xBF//' -i.bak {} \; -exec rm {}.bak \;,1
find sess_* -mtime +2 -exec rm {} \;,1
echo aa | wc -l | tr -d ' ',1
"find /path/to/dir -type d | tac | while read LINE; do target=$(dirname ""$LINE"")/$(basename ""$LINE"" | tr -d ' '); ec",1
"DIR_PATH=`readlink -f ""${the_stuff_you_test}""`",1
"find -name ""123*.txt"" -exec rename 's/^123_//' {} "";""",1
rename 's/^123_//' *.txt,1
"find /home -type f -name ""*.ext"" -exec perl -pi -e 's/\r//g' {} \;",1
"find /home -type f -name ""*.ext"" -exec sed -i -e ""s/\r$//g"" {} \;",1
"find /home -type f -name ""*.ext"" -exec sed -i -e ""s/\x0D$//g"" {} \;",1
"find /home -type f -name ""*.ext"" -exec sed -i -e 's/^M$//' {} \;",1
"find /home -type f -name ""*.ext"" -print0 | while read -r -d ""$(printf ""\000"")"" -r path; do awk '{ sub(""\r$"", """"); p",1
"find /home -type f -name ""*.ext"" -print0 | while read -r -d ""$(printf ""\000"")"" -r path; do cat $path | tr -d '\r' >",1
"find /home -type f -name ""*.ext"" -print0 | while read -r -d ""$(printf ""\000"")"" -r path; do dos2unix $path $path""_ne",1
"find . -type f -regex "".+-[0-9]+x[0-9]+\.jpg"" -exec rm -rf {} \;",1
"find . -type f -regex "".+-[0-9]+x[0-9]+\.jpg"" | xargs rm",1
find -inum 752010 -exec rm {} \;,1
find ~/ -atime +100 -exec rm -i {} ;,1
sudo rm -rf bin/node bin/node-waf include/node lib/node lib/pkgconfig/nodejs.pc share/man/man1/node,1
rm -r bin/node bin/node-waf include/node lib/node lib/pkgconfig/nodejs.pc share/man/man1/node.1,1
find /tmp -type f \( -name '*.txt' \) |cut -c14- | nl,1
history | cut -c 8-,1
cat $filename | rev | cut -c 3- | rev,1
echo 987654321 | rev | cut -c 4- | rev,1
"echo ""filename.gz""     | sed 's/^/./' | rev | cut -d. -f2- | rev | cut -c2-",1
sed 's/^/./' | rev | cut -d. -f2- | rev | cut -c2-,1
"tail -n 1 ""$file"" | wc -c | xargs -I {} truncate ""$file"" -s -{}",1
"echo ""mpc-1.0.1.tar.gz"" | sed -r 's/\.[[:alnum:]]+\.[[:alnum:]]+$//'",1
echo $path | rev | cut -d'/' -f4- | rev,1
sed '/pattern to match/d' ./infile,1
echo | ssh-keygen -P '',1
"ssh-keygen -f ~/.ssh/id_rsa -P """"",1
"PATH=$(echo $PATH | tr "":"" ""\n"" | grep -v $1 | tr ""\n"" "":"")",1
"find -maxdepth 1 -type f -newermt ""Nov 22"" \! -newermt ""Nov 23"" -delete",1
find ./ -type f -newer /tmp/date.start ! -newer /tmp/date.end -exec rm {} \;,1
"find -type f -newermt ""Nov 21"" ! -newermt ""Nov 22"" -delete",1
"find . -type f -name ""*.java"" -exec perl -p -i -e ""s/[ \t]$//g"" {} \;",1
find . -type f -print0 | xargs -0 perl -pi -e 's/ +$//',1
find . -type f -print0 | xargs -0 perl -pi.bak -e 's/ +$//',1
find . -type f -not -iwholename '*.git*' -print0 | xargs -0 perl -pi -e 's/ +$//',1
"var=`hg st -R ""$path"" | sed -e 's/  *$//'`",1
find . -path ./vendor -prune -o \( -name '*.java' -o -name '*.xml' -o -name '*.css' \)  -exec gsed -i -E 's/\t/,1
"find . -type f -name ""*.java"" -exec perl -p -i -e ""s/[ \t]$//g"" {} \;",1
find . -not \( -name .svn -prune -o -name .git -prune \) -type f -exec sed -i 's/[:space:]+$//' \{} \;  -exec sed -,1
find dir -not -path '.git' -iname '*.py' -print0 | xargs -0 sed --in-place=.bak 's/[[:space:]]*$//'.,1
find . -name '*.rb' | xargs -I{} sed -i '' 's/[[:space:]]*$//g' {},1
find . \( -name *.rb -or -name *.html -or -name *.js -or -name *.coffee -or -name *.css -or -name *.scss -or -name,1
find . -not \( -name *.jpg -prune -o -name *.png -prune -o -name *.ttf -prune \) --type f -print0 | xargs -0 sed -i,1
"find . -not \( -name .svn -prune -o -name .git -prune \) -type f -exec sed -i ""s/[[:space:]]*$//g"" ""{}"" \;",1
"find . -not \( -name .svn -prune -o -name .git -prune \) -type f -print0 | xargs -0 sed -i '' -E ""s/[[:space:]]*$//",1
find . -not \( -name .svn -prune -o -name .git -prune \) -type f -print0 | xargs -0 file -In | grep -v binary | cut,1
"find . -type f -not -iwholename '*.git*' -print0  | xargs -0 sed -i .bak -E ""s/[[:space:]]*$//""",1
find dir -type f -exec sed -i 's/ *$//' '{}' ';',1
"find dir -type f -print0 | xargs -0 sed -i .bak -E ""s/[[:space:]]*$//""",1
find dir -type f -print0 | xargs -r0 sed -i 's/ *$//',1
find . -type f -name '*' -exec sed --in-place 's/[[:space:]]\+$//' {} \+,1
"find . -type f -name ""*.txt"" -exec sh -c 'for i;do sed 's/[[:space:]]*$//' ""$i"">/tmp/.$$ && cat /tmp/.$$ > ""$i"";don",1
"find . -type f -name ""*.txt"" -exec sh -c 'for i;do sed 's/[[:space:]]*$//' ""$i"">/tmp/.$$ && mv /tmp/.$$ ""$i"";done'",1
find . -type f -name '*.txt' -exec sed --in-place 's/[[:space:]]\+$//' {} \+,1
"find . -iname '*.txt' -type f -exec sed -i '' 's/[[:space:]]\{1,\}$//' {} \+",1
perl -pe 's/((:\S*){3}):\S*/$1/g' file | column -t,1
sed -r 's/((:[^: \t]*){3}):[^ \t]*/\1/g' file | column -t,1
find /mydir -atime +100 -ok rm {} \;,1
find /mydir -atime +100 -ok rm {} \;,1
sudo rm /var/lib/mongodb/mongod.lock,1
rm -rf folderName,1
rm foo,1
rmdir latest,1
yum remove subversion,1
ls -t *.log | tail -$tailCount | xargs rm -f,1
nl -nrz -w10 -s\; input | sed -r 's/55//; s/([0-9]{2})-([0-9]{2})-([0-9]{4})/\3\2\1/',1
nl -nrz -w10 -s\; input | sed -E 's/55//; s/([0-9]{2})-([0-9]{2})-([0-9]{4})/\3\2\1/',1
unalias sudo,1
sudo yum clean all,1
find /Users -type d -iname '*.bak' -print0 | xargs -0 rmdir,1
find /path/to/the/folder -depth -type d -print0 | xargs -0 rmdir,1
"find . -type d -empty -exec rmdir ""{}"" \;",1
find . -type d -exec rmdir {}\;,1
find . -newer first -not -newer last -type d -print0 |  xargs -0 rmdir,1
find /foo/bar -type d -depth -exec rmdir -p {} +,1
find /thepath -type d -empty -print0 | xargs -0 rmdir -v,1
find $homeDirData -type d -mmin +10 -print0 | xargs -0 rmdir,1
"find ""$DELETEDIR"" -mindepth 1 -depth -type d -empty -exec rmdir ""{}"" \;",1
"ls -tp | grep -v '/' | tail -n +""$1"" | xargs -I {} rm -- {}",1
ls -tp | grep -v '/$' | tail -n +6 | tr '\n' '\0' | xargs -0 rm --,1
ls -tp | grep -v '/$' | tail -n +6 | xargs -I {} rm -- {},1
ls -tQ | tail -n+4 | xargs rm,1
ls -tp | grep -v '/$' | tail -n +6 | xargs -d '\n' rm --,1
find . -maxdepth 1 -type f | xargs -x ls -t | awk 'NR>5' | xargs -L1 rm,1
"find . -maxdepth 1 -type f -printf '%T@ %p\0' | sort -r -z -n | awk 'BEGIN { RS=""\0""; ORS=""\0""; FS="""" } NR > 5 { su",1
ls -C1 -t| awk 'NR>5'|xargs rm,1
ls -tr | head -n -5 | xargs rm,1
rm `ls -t | awk 'NR>5'`,1
rm -v *.bak,1
rm -f A*.pdf,1
sudo rm -rf /usr/local/bin/npm /usr/local/share/man/man1/node* /usr/local/lib/dtrace/node.d ~/.npm ~/.node-gyp /opt,1
rm -f *.pdf,1
ls | xargs rmdir,1
rmdir ed*,1
rmdir edi edw,1
rm -d symlink,1
rmdir --ignore-fail-on-non-empty $newBaseDir/Data/NewDataCopy,1
ls -1|grep -v -e ddl -e docs| xargs rm -rf,1
rm junk1 junk2 junk3,1
rm $(<xaa),1
rm -f ~/.android/adbkey ~/.android/adbkey.pub,1
"finalName=$(basename -- ""$(dirname -- ""$path"")"")",1
finalName=$(dirname ${path#*/}),1
echo 'test/90_2a5/Windows' | xargs dirname | xargs basename,1
find . -type d | xargs rmdir,1
"find . -name "".DS_Store"" -print0 | xargs -0 rm -rf",1
"find . -iname ""Thumbs.db"" -print0 | xargs -0 rm -rf",1
unalias python,1
"grep -v ""pattern"" filename > filename2; mv filename2 filename",1
brew unlink bash-completion,1
head -n -2 myfile.txt,1
"tac file | sed -e '/./,$!d' | tac | sed -e '/./,$!d'",1
sudo mv /usr/bin/php /usr/bin/~php,1
mv Tux.png .Tux.png,1
mv blah1 blah1-new,1
mv blah2 blah2-new,1
mv fghfilea jklfilea,1
"rename -v 's#/file##' v_{1,2,3}/file.txt",1
mv file0001.txt 1.txt,1
mv file001abc.txt abc1.txt,1
mv new old -b -S .old,1
mv new old -b,1
mv old tmp,1
mv original.filename new.original.filename,1
"mv {,new.}original.filename",1
mv svnlog.py svnlog,1
mv -T www_new www,1
